CustomerID,Gender,Age,Plan,Contract,TenureMonths,MonthlyCharges,TotalCharges,PaymentMethod,SupportCalls,SatisfactionScore,Churn
CUST01562,Female,69,Basic,Annual,30,7.38,204.02,PayPal,2,5,No
CUST01563,Female,66,Standard,Annual,58,19.55,1064.5,Credit Card,0,3,No
CUST01564,Female,45,Basic,Two-Year,21,10.05,231.58,Credit Card,0,2,Yes
CUST01565,Male,64,Premium,Annual,10,39.08,352.89,Credit Card,1,5,No
CUST01566,Male,28,Standard,Two-Year,56,21.83,1224.5,PayPal,2,2,No
CUST01567,Male,62,Standard,Two-Year,43,21.89,944.3,Bank Transfer,6,4,No
CUST01568,Female,50,Standard,Two-Year,13,19.42,240.5,Bank Transfer,2,1,No
CUST01569,Male,34,Premium,Month-to-Month,12,39.25,486.36,Credit Card,0,1,Yes
CUST01570,Female,23,Basic,Month-to-Month,9,9.79,95.95,Bank Transfer,0,5,No
CUST01571,Female,21,Premium,Month-to-Month,4,39.69,157.18,Bank Transfer,3,4,Yes
CUST01572,Female,37,Standard,Month-to-Month,39,19.1,782.06,Bank Transfer,1,3,Yes
CUST01573,Female,65,Standard,Month-to-Month,24,14.43,356.44,Bank Transfer,2,4,No
CUST01574,Female,64,Standard,Month-to-Month,54,22.62,1214.87,Bank Transfer,2,4,No
CUST01575,Female,44,Basic,Month-to-Month,34,9.99,309.08,Debit Card,1,3,Yes
CUST01576,Male,32,Basic,Month-to-Month,39,9.72,397.41,Credit Card,2,3,No
CUST01577,Male,23,Standard,Annual,41,20.48,816.71,PayPal,8,4,Yes
CUST01578,Female,64,Basic,Month-to-Month,5,9.87,46.63,Bank Transfer,1,2,Yes
CUST01579,Female,31,Standard,Annual,15,19.34,316.11,Debit Card,3,2,Yes
CUST01580,Male,28,Basic,Annual,50,8.48,447.19,PayPal,1,4,No
CUST01581,Female,56,Basic,Annual,4,7.23,31.59,Debit Card,2,2,Yes
CUST01582,Female,26,Basic,Two-Year,51,7.96,386.17,Bank Transfer,0,3,No
CUST01583,Male,43,Basic,Month-to-Month,52,8.31,461.14,Bank Transfer,1,3,No
CUST01584,Female,33,Standard,Month-to-Month,58,20.97,1242.46,Bank Transfer,3,2,Yes
CUST01585,Female,22,Basic,Month-to-Month,39,11.08,473.73,Bank Transfer,0,3,No
CUST01586,Female,69,Premium,Month-to-Month,58,38.67,2443.07,PayPal,3,1,No
CUST01587,Male,27,Standard,Annual,8,15.99,140.02,PayPal,0,3,No
CUST01588,Male,67,Basic,Month-to-Month,49,10.0,534.27,Debit Card,1,4,No
CUST01589,Male,20,Standard,Month-to-Month,45,19.36,785.41,Credit Card,2,5,No
CUST01590,Female,30,Premium,Month-to-Month,24,39.32,989.18,Bank Transfer,0,2,No
CUST01591,Female,60,Standard,Month-to-Month,53,21.42,1083.48,Debit Card,0,2,Yes
CUST01592,Male,66,Basic,Annual,28,10.2,297.31,Debit Card,3,3,No
CUST01593,Female,47,Premium,Annual,55,38.53,2322.85,Debit Card,1,3,No
CUST01594,Female,62,Standard,Month-to-Month,43,18.18,709.72,Bank Transfer,4,5,Yes
CUST01595,Female,23,Basic,Month-to-Month,27,9.6,262.67,Bank Transfer,0,5,No
CUST01596,Female,34,Basic,Month-to-Month,1,8.63,9.04,Debit Card,2,4,No
CUST01597,Female,62,Standard,Month-to-Month,34,19.88,642.58,Bank Transfer,2,1,No
CUST01598,Male,68,Basic,Two-Year,17,11.53,185.23,Debit Card,1,4,No
CUST01599,Female,36,Premium,Month-to-Month,37,37.92,1279.67,PayPal,2,2,Yes
CUST01600,Male,59,Basic,Annual,38,10.12,353.33,Bank Transfer,5,3,No
CUST01601,Female,52,Premium,Two-Year,26,41.36,1109.07,PayPal,1,4,No
CUST01602,Male,63,Standard,Month-to-Month,57,19.86,1133.2,Credit Card,2,3,Yes
CUST01603,Female,43,Basic,Month-to-Month,24,11.07,240.71,Bank Transfer,0,3,No
CUST01604,Male,68,Basic,Two-Year,39,9.56,407.86,Credit Card,1,4,No
CUST01605,Female,22,Standard,Annual,21,20.25,438.52,Debit Card,2,4,No
CUST01606,Male,46,Standard,Month-to-Month,30,20.65,621.42,Bank Transfer,3,5,Yes
CUST01607,Female,54,Standard,Annual,47,19.13,858.24,Bank Transfer,2,1,No
CUST01608,Male,37,Basic,Annual,51,12.98,682.91,Bank Transfer,1,5,No
CUST01609,Female,66,Basic,Month-to-Month,48,10.86,507.12,Credit Card,0,1,Yes
CUST01610,Male,38,Basic,Two-Year,57,11.94,708.14,Credit Card,1,4,No
CUST01611,Male,27,Standard,Month-to-Month,13,21.6,291.05,Debit Card,2,1,No
CUST01612,Female,22,Basic,Month-to-Month,37,10.48,356.18,PayPal,1,2,Yes
CUST01613,Female,53,Basic,Two-Year,3,12.07,39.17,PayPal,1,5,No
CUST01614,Male,23,Standard,Annual,32,20.27,646.95,Credit Card,0,5,No
CUST01615,Female,43,Premium,Month-to-Month,35,38.9,1332.35,Bank Transfer,1,5,No
CUST01616,Male,21,Basic,Month-to-Month,19,10.01,207.51,PayPal,2,3,No
CUST01617,Male,56,Basic,Annual,14,8.48,117.25,PayPal,2,3,Yes
CUST01618,Male,56,Standard,Annual,48,16.84,844.08,Credit Card,1,4,No
CUST01619,Female,67,Standard,Annual,22,18.71,424.39,Debit Card,2,4,No
CUST01620,Male,52,Basic,Two-Year,17,10.1,160.2,Credit Card,2,3,No
CUST01621,Male,18,Premium,Two-Year,59,41.58,2694.2,Credit Card,1,5,No
CUST01622,Female,41,Premium,Month-to-Month,4,38.71,153.71,Bank Transfer,0,3,Yes
CUST01623,Female,53,Basic,Month-to-Month,45,11.51,507.05,Credit Card,2,1,Yes
CUST01624,Female,23,Basic,Month-to-Month,40,8.17,354.23,Bank Transfer,1,5,Yes
CUST01625,Female,58,Standard,Annual,19,18.61,355.66,Debit Card,2,3,No
CUST01626,Male,63,Standard,Annual,37,22.16,853.55,Bank Transfer,0,4,No
CUST01627,Male,61,Basic,Month-to-Month,2,10.06,21.51,Debit Card,1,3,Yes
CUST01628,Male,48,Standard,Month-to-Month,15,19.73,280.29,Debit Card,1,2,Yes
CUST01629,Male,37,Standard,Month-to-Month,2,20.34,37.99,Debit Card,1,3,No
CUST01630,Female,41,Basic,Month-to-Month,11,8.18,82.21,Credit Card,1,5,No
CUST01631,Male,42,Standard,Month-to-Month,45,19.49,946.71,Bank Transfer,0,3,No
CUST01632,Male,53,Premium,Month-to-Month,23,39.99,864.65,PayPal,3,4,No
CUST01633,Female,38,Basic,Month-to-Month,10,11.84,113.85,Credit Card,1,1,Yes
CUST01634,Male,47,Basic,Month-to-Month,3,7.48,21.48,Debit Card,1,2,Yes
CUST01635,Male,41,Basic,Annual,5,12.63,60.68,PayPal,2,5,No
CUST01636,Male,61,Premium,Month-to-Month,3,39.8,123.41,Credit Card,1,4,No
CUST01637,Male,59,Premium,Annual,38,38.32,1588.41,PayPal,1,2,No
CUST01638,Male,47,Basic,Annual,13,8.05,101.08,Debit Card,0,3,No
CUST01639,Male,39,Standard,Annual,42,20.4,840.97,PayPal,1,2,No
CUST01640,Female,45,Standard,Annual,19,17.97,359.95,PayPal,1,1,No
CUST01641,Female,24,Standard,Month-to-Month,40,19.15,755.63,Debit Card,2,2,No
CUST01642,Male,52,Basic,Month-to-Month,50,9.62,521.99,PayPal,5,2,Yes
CUST01643,Male,45,Basic,Two-Year,35,11.71,410.11,Credit Card,1,3,No
CUST01644,Female,31,Basic,Annual,24,11.52,268.06,PayPal,6,3,Yes
CUST01645,Male,27,Standard,Two-Year,24,19.03,499.8,Bank Transfer,1,5,No
CUST01646,Male,33,Basic,Annual,17,9.67,161.95,Credit Card,0,3,No
CUST01647,Male,33,Premium,Month-to-Month,40,37.6,1423.14,PayPal,2,2,Yes
CUST01648,Female,48,Basic,Month-to-Month,10,6.93,64.83,Bank Transfer,2,1,Yes
CUST01649,Male,59,Basic,Annual,2,8.15,17.91,Bank Transfer,2,3,No
CUST01650,Female,42,Standard,Month-to-Month,44,21.67,1001.72,Bank Transfer,1,5,No
CUST01651,Male,30,Standard,Month-to-Month,23,21.16,477.79,PayPal,2,5,No
CUST01652,Female,23,Basic,Annual,6,10.57,67.56,Debit Card,4,2,Yes
CUST01653,Female,61,Basic,Month-to-Month,2,7.8,15.75,Bank Transfer,3,3,Yes
CUST01654,Male,26,Premium,Month-to-Month,21,38.92,787.47,Debit Card,3,3,No
CUST01655,Female,62,Basic,Annual,55,8.7,501.79,Credit Card,0,5,No
CUST01656,Male,53,Basic,Annual,56,9.74,572.26,Debit Card,1,3,No
CUST01657,Female,60,Premium,Month-to-Month,35,39.65,1387.8,Debit Card,2,2,Yes
CUST01658,Male,37,Basic,Annual,49,8.49,378.17,Debit Card,1,1,No
CUST01659,Male,35,Standard,Two-Year,29,20.51,544.47,Debit Card,2,2,No
CUST01660,Female,60,Basic,Month-to-Month,7,10.33,76.49,Debit Card,2,3,Yes
CUST01661,Male,38,Basic,Month-to-Month,29,8.9,274.8,Credit Card,0,2,No
CUST01662,Male,21,Basic,Month-to-Month,53,10.45,573.6,Credit Card,3,4,No
CUST01663,Female,67,Basic,Month-to-Month,37,11.68,461.47,Debit Card,2,4,No
CUST01664,Male,50,Basic,Month-to-Month,23,12.13,291.24,Debit Card,1,3,No
CUST01665,Male,44,Basic,Two-Year,33,10.73,382.2,Bank Transfer,3,3,No
CUST01666,Female,24,Standard,Annual,8,20.68,153.87,Credit Card,1,1,No
CUST01667,Female,23,Basic,Annual,12,9.63,112.97,PayPal,4,2,Yes
CUST01668,Male,32,Basic,Two-Year,46,11.53,526.57,Credit Card,0,1,No
CUST01669,Male,35,Premium,Two-Year,48,38.38,1767.69,PayPal,0,3,No
CUST01670,Female,49,Standard,Month-to-Month,10,21.36,223.23,Bank Transfer,5,3,No
CUST01671,Female,28,Basic,Month-to-Month,15,9.56,155.23,Debit Card,0,5,No
CUST01672,Male,37,Premium,Annual,53,42.23,2199.01,Bank Transfer,1,1,No
CUST01673,Female,41,Basic,Month-to-Month,24,10.87,283.92,Debit Card,1,3,No
CUST01674,Male,32,Basic,Month-to-Month,26,9.89,258.0,Credit Card,1,4,No
CUST01675,Male,65,Standard,Annual,47,19.64,927.24,Debit Card,1,5,No
CUST01676,Male,24,Standard,Two-Year,42,20.78,890.25,PayPal,2,2,No
CUST01677,Male,38,Basic,Month-to-Month,53,10.71,541.33,PayPal,2,5,Yes
CUST01678,Male,59,Basic,Annual,39,9.39,357.67,Bank Transfer,0,2,No
CUST01679,Female,43,Standard,Month-to-Month,58,20.13,1179.97,Credit Card,0,4,Yes
CUST01680,Female,61,Basic,Annual,3,11.33,36.99,PayPal,3,2,Yes
CUST01681,Female,31,Premium,Month-to-Month,2,37.94,78.05,Bank Transfer,0,1,Yes
CUST01682,Female,54,Basic,Two-Year,6,11.08,64.26,Credit Card,0,2,No
CUST01683,Male,38,Premium,Month-to-Month,21,40.77,772.35,Credit Card,1,2,Yes
CUST01684,Male,35,Standard,Annual,9,21.77,214.8,Bank Transfer,3,5,No
CUST01685,Male,22,Premium,Month-to-Month,10,38.92,388.65,PayPal,2,4,No
CUST01686,Male,20,Standard,Month-to-Month,36,20.0,783.14,PayPal,1,2,No
CUST01687,Female,40,Standard,Month-to-Month,59,20.3,1209.52,Bank Transfer,0,1,Yes
CUST01688,Male,43,Basic,Month-to-Month,3,11.1,34.0,PayPal,2,5,No
CUST01689,Male,54,Basic,Month-to-Month,41,10.63,454.3,Bank Transfer,0,4,No
CUST01690,Female,41,Basic,Month-to-Month,24,8.13,188.13,PayPal,0,4,No
CUST01691,Female,66,Premium,Annual,22,40.43,924.86,PayPal,1,3,No
CUST01692,Female,36,Premium,Annual,49,43.0,2118.29,Bank Transfer,0,1,No
CUST01693,Female,68,Basic,Month-to-Month,14,10.91,158.01,Bank Transfer,3,5,No
CUST01694,Male,42,Basic,Annual,42,12.45,558.02,PayPal,1,5,No
CUST01695,Male,38,Basic,Month-to-Month,45,11.55,486.93,Bank Transfer,1,1,No
CUST01696,Female,29,Standard,Month-to-Month,44,22.03,991.33,PayPal,2,4,No
CUST01697,Male,58,Standard,Month-to-Month,27,20.45,502.69,Debit Card,1,2,Yes
CUST01698,Male,50,Standard,Annual,33,20.77,630.87,Credit Card,1,1,No
CUST01699,Male,67,Premium,Month-to-Month,22,40.37,919.15,Credit Card,3,5,No
CUST01700,Female,21,Basic,Two-Year,29,10.0,265.11,PayPal,1,1,No
CUST01701,Male,59,Standard,Month-to-Month,19,21.1,408.55,Credit Card,1,4,No
CUST01702,Female,24,Basic,Month-to-Month,19,9.21,165.19,PayPal,2,3,No
CUST01703,Male,39,Basic,Month-to-Month,6,12.82,73.91,Bank Transfer,1,3,No
CUST01704,Male,50,Basic,Two-Year,45,8.6,358.33,Debit Card,2,2,No
CUST01705,Male,34,Basic,Annual,19,11.21,202.28,Credit Card,4,2,Yes
CUST01706,Female,41,Premium,Annual,13,42.06,581.92,Credit Card,2,4,No
CUST01707,Male,51,Basic,Two-Year,59,9.73,590.02,Bank Transfer,1,2,No
CUST01708,Female,45,Standard,Two-Year,26,18.32,519.17,Debit Card,1,3,No
CUST01709,Female,60,Premium,Annual,22,41.72,835.0,Debit Card,2,4,No
CUST01710,Female,58,Standard,Month-to-Month,21,20.3,451.23,Debit Card,0,4,No
CUST01711,Male,56,Basic,Annual,36,11.21,419.63,Bank Transfer,2,4,No
CUST01712,Male,39,Standard,Month-to-Month,56,19.83,1057.38,Credit Card,3,1,Yes
CUST01713,Male,66,Basic,Annual,2,12.59,26.33,Credit Card,1,2,Yes
CUST01714,Male,34,Standard,Annual,47,16.81,824.29,Debit Card,1,5,No
CUST01715,Female,51,Standard,Annual,44,20.55,896.85,Bank Transfer,1,3,No
CUST01716,Female,23,Standard,Month-to-Month,30,22.0,684.9,Bank Transfer,1,2,No
CUST01717,Female,63,Basic,Annual,27,10.15,271.01,Bank Transfer,1,3,No
CUST01718,Male,23,Premium,Two-Year,7,40.44,273.77,Debit Card,5,2,Yes
CUST01719,Female,51,Basic,Month-to-Month,20,9.34,185.55,Bank Transfer,2,5,No
CUST01720,Male,18,Basic,Month-to-Month,50,10.02,540.59,Debit Card,3,3,Yes
CUST01721,Female,27,Basic,Annual,31,7.48,226.53,Debit Card,0,5,No
CUST01722,Male,38,Basic,Two-Year,23,8.91,200.98,Debit Card,1,3,No
CUST01723,Male,22,Basic,Month-to-Month,13,8.81,117.01,PayPal,1,1,Yes
CUST01724,Female,19,Premium,Month-to-Month,17,40.99,732.09,Debit Card,0,1,No
CUST01725,Female,39,Premium,Month-to-Month,4,39.13,163.86,Bank Transfer,0,3,Yes
CUST01726,Female,65,Basic,Month-to-Month,57,9.18,473.01,PayPal,1,3,No
CUST01727,Female,19,Basic,Two-Year,14,9.42,136.82,Credit Card,2,5,Yes
CUST01728,Male,27,Basic,Annual,20,8.87,175.65,Credit Card,2,4,No
CUST01729,Female,51,Basic,Annual,13,10.39,135.72,Bank Transfer,1,3,No
CUST01730,Female,33,Basic,Month-to-Month,3,10.56,32.07,Bank Transfer,2,2,Yes
CUST01731,Female,65,Premium,Annual,26,41.23,1121.66,Bank Transfer,2,2,Yes
CUST01732,Male,68,Basic,Month-to-Month,26,10.97,304.12,Bank Transfer,2,2,No
CUST01733,Male,56,Basic,Month-to-Month,18,10.82,200.46,PayPal,2,1,Yes
CUST01734,Female,39,Basic,Month-to-Month,32,9.5,307.89,Bank Transfer,5,5,Yes
CUST01735,Male,29,Premium,Month-to-Month,14,39.4,537.67,Debit Card,1,1,Yes
CUST01736,Female,41,Standard,Month-to-Month,47,18.68,814.37,Credit Card,2,2,Yes
CUST01737,Male,64,Premium,Month-to-Month,3,38.66,126.62,Bank Transfer,1,3,Yes
CUST01738,Male,57,Standard,Month-to-Month,1,20.28,20.13,Debit Card,1,2,Yes
CUST01739,Male,55,Basic,Month-to-Month,26,8.91,234.73,Bank Transfer,0,3,Yes
CUST01740,Male,27,Basic,Annual,24,12.19,307.25,Debit Card,0,5,No
CUST01741,Female,52,Standard,Month-to-Month,49,19.93,892.27,PayPal,2,4,No
CUST01742,Female,68,Basic,Two-Year,35,12.24,458.82,Credit Card,0,3,No
CUST01743,Female,66,Standard,Month-to-Month,14,20.85,309.24,Credit Card,1,1,Yes
CUST01744,Male,49,Basic,Annual,3,8.82,27.91,PayPal,4,2,Yes
CUST01745,Female,24,Basic,Two-Year,13,9.9,116.4,Debit Card,1,2,No
CUST01746,Female,38,Standard,Two-Year,47,17.48,825.92,Bank Transfer,0,2,No
CUST01747,Female,37,Standard,Two-Year,50,20.28,923.61,Debit Card,0,3,No
CUST01748,Male,43,Standard,Month-to-Month,14,18.96,268.14,Credit Card,1,5,Yes
CUST01749,Male,21,Basic,Month-to-Month,21,8.32,182.35,PayPal,0,3,No
CUST01750,Male,63,Standard,Month-to-Month,26,22.27,535.23,PayPal,2,1,Yes
CUST01751,Female,69,Basic,Month-to-Month,3,11.54,35.97,Debit Card,1,2,Yes
CUST01752,Female,39,Basic,Month-to-Month,51,11.49,580.08,Debit Card,3,3,No
CUST01753,Female,32,Basic,Two-Year,40,11.16,474.22,PayPal,1,2,Yes
CUST01754,Male,57,Basic,Annual,4,8.14,32.78,Credit Card,1,1,Yes
CUST01755,Male,38,Basic,Annual,36,9.39,326.96,Bank Transfer,1,4,No
CUST01756,Female,32,Basic,Two-Year,51,9.48,467.23,Bank Transfer,3,4,No
CUST01757,Male,39,Basic,Annual,43,7.43,344.89,Debit Card,1,4,No
CUST01758,Male,69,Basic,Annual,1,9.15,9.06,PayPal,1,2,Yes
CUST01759,Male,45,Basic,Annual,40,9.17,359.89,PayPal,2,3,No
CUST01760,Male,31,Basic,Month-to-Month,47,10.18,434.43,PayPal,1,2,Yes
CUST01761,Female,44,Basic,Month-to-Month,33,13.79,442.72,Credit Card,8,5,No
CUST01762,Male,58,Standard,Two-Year,7,19.96,149.49,Debit Card,3,3,No
CUST01763,Male,57,Basic,Two-Year,53,10.18,567.7,Debit Card,3,1,No
CUST01764,Male,45,Basic,Two-Year,52,9.61,471.83,Debit Card,1,4,No
CUST01765,Male,43,Basic,Month-to-Month,52,11.1,567.16,Credit Card,1,3,No
CUST01766,Female,66,Standard,Two-Year,56,18.38,966.82,Debit Card,3,3,No
CUST01767,Female,19,Premium,Month-to-Month,11,42.83,513.93,Bank Transfer,1,4,No
CUST01768,Male,42,Standard,Month-to-Month,27,19.8,545.09,Debit Card,4,1,Yes
CUST01769,Male,20,Standard,Month-to-Month,14,19.4,285.42,Debit Card,0,2,Yes
CUST01770,Male,25,Standard,Month-to-Month,22,21.45,492.08,Debit Card,0,2,Yes
CUST01771,Male,61,Standard,Month-to-Month,16,18.65,320.7,Credit Card,3,3,No
CUST01772,Male,50,Standard,Month-to-Month,46,21.07,1056.32,Bank Transfer,2,4,No
CUST01773,Male,59,Basic,Month-to-Month,12,12.1,131.62,Bank Transfer,2,5,Yes
CUST01774,Female,69,Basic,Month-to-Month,49,9.63,516.73,PayPal,1,1,No
CUST01775,Male,52,Basic,Annual,46,13.07,645.78,PayPal,1,2,No
CUST01776,Female,23,Premium,Annual,10,40.96,400.01,Bank Transfer,1,1,No
CUST01777,Female,56,Standard,Month-to-Month,24,20.98,537.46,Debit Card,1,1,Yes
CUST01778,Male,69,Standard,Month-to-Month,46,22.04,1061.81,Debit Card,2,1,Yes
CUST01779,Female,40,Basic,Annual,18,12.44,237.05,Debit Card,2,4,No
CUST01780,Female,42,Basic,Month-to-Month,22,10.38,215.6,Credit Card,3,4,No
CUST01781,Female,67,Basic,Month-to-Month,9,11.19,103.7,Debit Card,1,4,No
CUST01782,Female,60,Basic,Annual,17,12.08,185.89,Credit Card,3,3,No
CUST01783,Female,36,Premium,Two-Year,38,38.25,1554.73,Bank Transfer,3,4,No
CUST01784,Female,22,Standard,Month-to-Month,40,17.4,758.79,Debit Card,1,3,Yes
CUST01785,Male,68,Basic,Month-to-Month,58,9.9,592.82,Debit Card,1,2,Yes
CUST01786,Female,28,Premium,Month-to-Month,13,37.36,486.91,PayPal,1,2,Yes
CUST01787,Female,29,Basic,Annual,50,9.52,497.49,Bank Transfer,0,2,No
CUST01788,Female,27,Premium,Month-to-Month,37,40.46,1445.03,Debit Card,1,2,Yes
CUST01789,Male,25,Basic,Month-to-Month,6,9.58,58.93,Credit Card,1,2,No
CUST01790,Female,41,Basic,Month-to-Month,21,9.78,214.37,Bank Transfer,0,4,No
CUST01791,Male,45,Basic,Two-Year,51,8.49,402.05,PayPal,1,5,No
CUST01792,Female,58,Basic,Annual,36,11.17,373.17,Bank Transfer,2,4,No
CUST01793,Male,53,Basic,Annual,7,8.39,61.27,Credit Card,0,5,No
CUST01794,Male,54,Standard,Annual,36,16.84,597.97,PayPal,2,4,No
CUST01795,Female,38,Premium,Month-to-Month,25,39.68,1069.22,Credit Card,1,2,No
CUST01796,Female,25,Standard,Two-Year,11,21.36,226.12,Bank Transfer,1,1,No
CUST01797,Male,26,Basic,Annual,44,10.11,404.13,PayPal,1,5,No
CUST01798,Female,64,Standard,Month-to-Month,14,18.24,263.01,Credit Card,2,1,No
CUST01799,Male,32,Basic,Annual,45,10.14,473.11,Bank Transfer,1,2,No
CUST01800,Male,65,Basic,Annual,29,10.65,312.16,Credit Card,1,5,No
CUST01801,Male,63,Standard,Annual,10,20.13,208.68,Debit Card,1,1,No
CUST01802,Male,57,Standard,Month-to-Month,50,19.59,984.15,Bank Transfer,0,4,No
CUST01803,Male,35,Basic,Two-Year,48,10.72,534.38,PayPal,0,2,No
CUST01804,Female,59,Basic,Two-Year,5,7.38,33.53,PayPal,0,4,No
CUST01805,Male,37,Premium,Month-to-Month,8,38.65,301.06,Debit Card,1,4,No
CUST01806,Male,23,Basic,Month-to-Month,46,8.03,348.02,Credit Card,0,2,No
CUST01807,Female,29,Basic,Month-to-Month,5,12.01,55.24,Credit Card,3,5,No
CUST01808,Male,19,Standard,Two-Year,58,21.06,1156.52,PayPal,1,3,No
CUST01809,Female,24,Basic,Annual,24,10.27,231.26,Credit Card,3,3,No
CUST01810,Female,33,Basic,Month-to-Month,40,7.81,341.96,Bank Transfer,2,2,No
CUST01811,Female,20,Basic,Month-to-Month,57,11.11,606.24,Bank Transfer,2,3,No
CUST01812,Male,62,Standard,Month-to-Month,26,22.07,542.94,PayPal,2,1,Yes
CUST01813,Male,20,Standard,Annual,6,20.85,133.48,Bank Transfer,1,5,No
CUST01814,Male,44,Standard,Month-to-Month,16,19.94,313.88,PayPal,1,4,No
CUST01815,Female,67,Premium,Two-Year,36,40.94,1450.69,Credit Card,2,4,No
CUST01816,Male,60,Standard,Annual,12,20.4,242.04,Credit Card,2,2,Yes
CUST01817,Female,57,Basic,Annual,11,11.38,123.09,Credit Card,2,4,No
CUST01818,Male,55,Basic,Month-to-Month,3,11.35,32.87,Debit Card,4,1,Yes
CUST01819,Female,50,Standard,Month-to-Month,44,19.66,828.08,PayPal,3,1,No
CUST01820,Male,45,Standard,Month-to-Month,37,19.0,756.7,Bank Transfer,2,2,Yes
CUST01821,Male,18,Standard,Month-to-Month,6,19.39,108.47,Credit Card,1,4,No
CUST01822,Male,25,Standard,Month-to-Month,19,20.79,369.81,Debit Card,1,3,No
CUST01823,Female,54,Basic,Two-Year,18,9.48,173.09,Bank Transfer,1,3,No
CUST01824,Female,49,Basic,Month-to-Month,16,8.86,137.33,Bank Transfer,2,5,No
CUST01825,Male,65,Basic,Month-to-Month,23,9.99,226.16,Bank Transfer,0,2,No
CUST01826,Male,60,Basic,Month-to-Month,43,11.65,531.66,Credit Card,3,5,No
CUST01827,Female,54,Basic,Month-to-Month,37,10.19,407.47,Bank Transfer,2,3,Yes
CUST01828,Female,21,Standard,Two-Year,9,19.58,186.46,PayPal,1,3,No
CUST01829,Female,47,Standard,Month-to-Month,3,20.47,58.15,Debit Card,0,3,No
CUST01830,Male,23,Basic,Month-to-Month,8,10.12,88.73,Bank Transfer,0,5,No
CUST01831,Female,63,Standard,Annual,38,17.09,631.65,Bank Transfer,1,2,No
CUST01832,Male,36,Standard,Month-to-Month,4,21.04,78.59,PayPal,0,1,Yes
CUST01833,Female,49,Basic,Month-to-Month,12,10.6,127.19,Bank Transfer,1,1,Yes
CUST01834,Male,26,Standard,Month-to-Month,44,20.01,920.11,Credit Card,1,3,No
CUST01835,Female,29,Standard,Month-to-Month,31,21.58,613.22,Credit Card,2,2,Yes
CUST01836,Female,28,Standard,Month-to-Month,25,21.81,559.89,Credit Card,1,2,No
CUST01837,Female,63,Standard,Month-to-Month,53,21.19,1203.5,Bank Transfer,1,4,No
CUST01838,Female,33,Standard,Annual,16,18.71,285.1,Debit Card,0,4,No
CUST01839,Female,18,Basic,Month-to-Month,42,8.77,382.57,Debit Card,3,5,No
CUST01840,Male,62,Basic,Annual,54,11.67,617.56,Bank Transfer,1,4,No
CUST01841,Female,38,Basic,Annual,14,7.17,98.66,Debit Card,2,5,No
CUST01842,Female,47,Premium,Month-to-Month,13,39.77,494.35,Debit Card,3,1,No
CUST01843,Female,30,Basic,Month-to-Month,41,10.65,447.51,Bank Transfer,4,3,Yes
CUST01844,Male,51,Basic,Month-to-Month,7,7.36,50.09,Credit Card,3,2,Yes
CUST01845,Female,21,Premium,Annual,12,40.34,516.12,Bank Transfer,0,1,No
CUST01846,Male,45,Premium,Annual,37,41.42,1674.42,Credit Card,3,1,Yes
CUST01847,Female,55,Standard,Annual,50,17.76,965.27,Credit Card,1,5,No
CUST01848,Female,48,Basic,Month-to-Month,4,12.48,46.56,Debit Card,0,3,Yes
CUST01849,Male,44,Basic,Two-Year,2,8.48,15.31,Debit Card,1,5,No
CUST01850,Female,22,Basic,Month-to-Month,35,10.85,375.08,Credit Card,2,1,No
CUST01851,Male,42,Basic,Month-to-Month,58,9.86,598.06,Credit Card,4,2,No
CUST01852,Male,20,Basic,Month-to-Month,44,10.09,486.35,Debit Card,4,4,No
CUST01853,Female,50,Standard,Month-to-Month,3,18.06,57.25,PayPal,2,5,Yes
CUST01854,Male,21,Premium,Month-to-Month,4,41.88,170.22,Credit Card,2,1,Yes
CUST01855,Female,42,Basic,Annual,38,10.48,360.51,Credit Card,2,4,No
CUST01856,Female,37,Standard,Annual,12,22.42,286.56,Credit Card,1,4,No
CUST01857,Male,51,Standard,Two-Year,19,18.1,321.69,Debit Card,0,1,No
CUST01858,Male,43,Basic,Month-to-Month,10,9.72,88.56,Bank Transfer,0,3,No
CUST01859,Male,22,Standard,Annual,1,20.3,21.72,Credit Card,0,1,No
CUST01860,Male,52,Basic,Month-to-Month,17,10.08,173.63,Credit Card,1,2,Yes
CUST01861,Female,45,Basic,Month-to-Month,16,10.99,162.78,Credit Card,3,4,Yes
CUST01862,Female,46,Standard,Month-to-Month,9,19.7,173.28,Bank Transfer,2,2,Yes
CUST01863,Male,26,Basic,Month-to-Month,57,13.17,688.46,Bank Transfer,0,5,No
CUST01864,Female,69,Premium,Month-to-Month,53,40.05,2181.24,Credit Card,1,4,No
CUST01865,Female,55,Basic,Month-to-Month,9,5.66,48.72,Credit Card,2,3,Yes
CUST01866,Female,67,Standard,Annual,59,20.12,1274.0,PayPal,0,1,No
CUST01867,Female,23,Basic,Two-Year,55,11.88,634.82,Bank Transfer,2,5,No
CUST01868,Male,36,Basic,Month-to-Month,9,8.61,77.41,PayPal,1,2,No
CUST01869,Male,61,Basic,Two-Year,12,8.51,93.21,Credit Card,3,5,No
CUST01870,Female,28,Standard,Annual,55,18.73,983.92,Credit Card,2,3,No
CUST01871,Male,19,Premium,Month-to-Month,41,38.38,1629.21,Credit Card,2,1,Yes
CUST01872,Male,64,Premium,Annual,15,39.27,616.88,Credit Card,3,5,No
CUST01873,Male,61,Standard,Month-to-Month,2,21.35,40.5,Debit Card,1,2,No
